verticies,x,y,z
v, 0.265102, 2.346285, 0.338385
v, 0.240067, 1.742039, 0.353132
v, 0.227252, 1.824933, 0.322440
v, 0.474729, 2.239582, 0.130474
v, 0.425046, 2.276976, 0.144470
v, 0.288051, 2.838625, 0.364616
v, 0.115310, 2.326289, 0.114274
v, 0.097054, 2.302624, 0.134345
v, 0.076753, 2.351284, 0.121610
v, 0.419686, 2.554888, 0.193179
v, 0.413758, 2.520712, 0.139044
v, 0.375586, 2.514436, 0.153454
v, 0.353638, 3.188946, 0.337330
v, 0.247040, 3.321028, 0.083616
v, 0.236884, 3.365720, 0.093400
v, 0.274924, 3.334580, 0.078890
v, 0.520401, 1.602890, 0.177759
v, 0.349237, 3.425483, 0.193425
v, 0.396708, 3.471978, 0.154456
v, 0.421702, 2.308846, 0.190415
v, 0.511839, 2.341784, 0.241998
v, 0.454134, 2.380859, 0.226078
v, 0.446017, 2.497494, 0.252534
v, 0.462475, 2.543581, 0.268977
v, 0.418454, 2.548995, 0.227098
v, 0.486911, 1.352730, 0.301630
v, 0.524872, 1.337946, 0.251020
v, 0.525601, 1.394934, 0.230845
v, 0.481355, 1.246358, 0.331576
v, 0.511144, 1.055918, 0.295022
v, 0.386649, 1.716981, 0.251896
v, 0.364059, 1.775212, 0.200727
v, 0.296970, 2.289056, 0.040433
v, 0.248291, 2.266982, 0.077760
v, 0.252297, 2.259000, 0.038791
v, 0.409616, 2.499673, 0.074749
v, 0.381552, 2.484412, 0.100114
v, 0.323607, 3.000776, 0.103350
v, 0.327272, 2.991883, 0.071493
v, 0.327736, 3.050946, 0.085931
v, 0.463748, 2.579451, 0.213787
v, 0.565652, 2.595337, 0.175968
v, 0.341673, 3.378210, 0.176298
v, 0.294106, 3.077316, 0.312078
v, 0.313769, 3.008578, 0.331643
v, 0.260033, 3.021255, 0.290526
v, 0.359922, 2.281385, 0.175447
v, 0.430815, 2.268194, 0.189267
v, 0.375540, 2.393585, 0.207882
v, 0.339466, 2.465031, 0.184454
v, 0.314792, 2.386231, 0.165057
v, 0.437159, 2.212379, 0.124005
v, 0.513014, 2.630640, 0.288996
v, 0.516734, 2.627492, 0.260414
v, 0.435882, 2.582630, 0.261010
v, 0.400230, 2.486374, 0.222918
v, 0.451499, 2.478669, 0.253299
v, 0.407569, 2.410836, 0.160954
v, 0.359745, 2.390167, 0.120951
v, 0.418702, 2.429101, 0.124647
v, 0.246198, 2.412865, 0.248103
v, 0.260680, 2.331873, 0.226182
v, 0.233491, 2.371633, 0.218351
v, 0.439653, 1.996567, 0.128230
v, 0.384750, 2.050077, 0.129358
v, 0.386226, 2.102779, 0.136833
v, 0.399238, 1.946745, 0.151080
v, 0.296398, 3.214026, 0.152788
v, 0.307519, 2.258526, 0.013307
v, 0.284445, 2.217319, 0.018643
v, 0.360970, 2.240852, -0.017987
v, 0.167221, 3.236752, 0.082846
v, 0.179541, 3.145194, 0.134854
v, 0.203871, 3.237116, 0.146490
v, 0.400842, 2.209420, 0.116515
v, 0.364963, 2.243486, 0.124131
v, 0.260461, 2.015865, 0.332568
v, 0.321972, 2.011977, 0.278148
v, 0.290080, 2.073580, 0.154509
v, 0.286409, 2.140001, 0.201055
v, 0.349364, 2.350561, 0.191251
v, 0.300349, 2.316099, 0.168303
v, 0.257309, 2.249633, 0.261396
v, 0.272277, 2.224546, 0.291415
v, 0.252169, 2.214954, 0.195393
v, 0.306742, 3.083993, 0.055493
v, 0.163181, 3.055171, 0.028503
v, 0.204631, 3.136087, 0.024060
v, 0.221877, 3.309793, 0.133622
v, 0.330158, 3.589684, 0.110993
v, 0.153565, 3.076619, 0.195479
v, 0.128743, 3.091915, 0.213465
v, 0.154362, 3.086889, 0.213067
v, 0.229059, 3.047878, 0.243563
v, 0.241364, 3.041492, 0.191435
v, 0.231858, 3.074964, 0.274169
v, 0.237912, 3.125395, 0.303952
v, 0.245676, 2.273777, 0.176026
v, 0.258554, 2.909445, 0.300003
v, 0.138912, 2.873780, 0.655460
v, 0.185679, 2.917419, 0.627973
v, -0.014540, 3.200401, 0.361387
v, 0.011905, 3.097998, 0.293592
v, 0.019728, 3.155058, 0.284293
v, -0.023935, 3.281496, 0.413361
v, -0.011809, 3.250267, 0.355557
v, -0.010982, 3.320565, 0.367543
v, -0.084647, 3.461926, 0.535385
v, -0.024099, 3.346102, 0.413610
v, 0.012260, 2.263690, 0.423515
v, -0.003621, 2.194455, 0.395364
v, 0.183726, 2.869848, 0.236112
v, 0.242728, 2.906989, 0.270413
v, 0.003024, 2.490069, 0.494164
v, 0.019532, 1.971883, 0.110707
v, 0.057427, 1.994700, 0.147632
v, 0.057306, 1.938392, 0.090934
v, 0.224358, 1.950878, 0.346099
v, 0.210387, 2.239680, 0.356354
v, 0.183142, 2.267540, 0.401501
v, 0.025212, 1.842758, 0.383385
v, 0.104167, 1.865608, 0.376182
v, 0.160484, 1.775472, 0.359076
v, 0.284767, 1.882563, 0.278635
v, -0.024313, 1.909596, 0.391444
v, 0.097829, 1.922411, 0.386660
v, 0.198213, 1.873051, 0.344090
v, 0.050674, 1.983908, 0.410280
v, 0.080041, 2.299021, 0.120035
v, 0.087427, 2.297020, 0.072767
v, 0.058799, 2.266310, 0.105373
v, -0.102121, 2.148490, 0.374449
v, -0.161368, 2.115937, 0.352412
v, -0.123347, 2.109437, 0.337954
v, -0.086843, 2.212175, 0.413799
v, -0.106134, 2.253286, 0.451778
v, -0.145055, 2.199469, 0.443452
v, -0.211584, 1.304751, 0.508016
v, 0.129509, 2.049559, 0.110109
v, 0.128746, 1.987883, 0.127397
v, 0.105940, 1.994504, 0.139662
v, 0.162352, 2.244556, 0.078558
v, 0.134042, 2.304115, 0.078156
v, 0.229090, 2.388606, 0.151604
v, 0.266636, 2.403317, 0.145599
v, 0.201056, 2.405969, 0.141909
v, 0.158879, 2.796795, 0.233621
v, 0.153498, 2.852113, 0.213928
v, 0.323401, 2.483016, 0.138101
v, 0.263936, 2.465207, 0.115161
v, 0.296776, 2.454339, 0.145593
v, 0.234324, 2.320061, 0.170281
v, 0.236232, 2.462584, 0.118007
v, 0.245516, 2.464658, 0.091913
v, 0.147959, 2.387563, 0.063943
v, 0.220822, 2.377235, 0.079804
v, 0.166663, 2.331600, 0.070102
v, 0.124895, 2.546585, 0.113858
v, 0.131901, 2.485065, 0.083471
v, 0.113036, 2.499994, 0.114672
v, 0.060870, 2.491018, 0.102445
v, 0.060907, 2.542319, 0.114169
v, 0.111133, 2.550599, 0.126338
v, 0.154773, 2.868679, 0.058517
v, 0.154984, 2.963615, 0.033403
v, 0.183579, 2.863591, 0.036925
v, 0.225214, 2.198924, 0.020370
v, 0.090100, 2.041882, 0.150163
v, 0.091695, 2.074108, 0.149985
v, 0.123801, 2.053585, 0.159530
v, 0.146410, 2.003854, 0.097419
v, 0.125689, 1.982410, 0.082435
v, 0.024826, 1.844544, 0.024396
v, -0.006402, 1.931481, 0.083854
v, 0.032693, 2.149749, 0.134141
v, 0.052150, 2.073838, 0.140064
v, -0.145866, 2.088147, 0.355968
v, 0.098445, 2.457761, 0.066501
v, 0.113074, 2.368204, 0.066204
v, 0.075157, 2.270010, 0.077548
v, -0.017581, 2.728428, 0.092903
v, 0.054644, 2.718306, 0.106597
v, 0.134220, 2.872157, 0.120538
v, 0.092501, 2.831159, 0.133927
v, 0.066715, 2.876245, 0.104898
v, 0.208066, 2.556413, 0.140304
v, 0.218715, 2.512270, 0.113677
v, 0.202272, 2.700436, 0.152486
v, 0.180879, 2.668063, 0.173831
v, 0.242580, 2.672579, 0.115874
v, 0.189555, 2.463742, 0.181632
v, 0.188374, 2.405668, 0.153400
v, 0.018569, 2.513276, 0.091033
v, -0.072887, 2.927279, 0.452306
v, -0.049626, 2.973163, 0.413273
v, -0.105138, 2.934427, 0.455160
v, 0.179107, 2.922599, 0.228855
v, 0.092510, 2.944114, 0.085468
v, 0.027509, 3.072618, 0.121632
v, -0.011272, 3.097266, 0.096567
v, 0.069814, 2.903954, 0.094076
v, 0.051570, 3.393465, 0.213537
v, 0.027101, 3.366568, 0.275790
v, 0.096952, 3.114200, 0.210155
v, 0.076528, 3.146213, 0.190225
v, 0.097094, 3.051319, 0.140768
v, 0.144889, 3.015463, 0.054824
v, 0.134865, 3.065137, 0.052830
v, 0.142328, 2.927328, 0.066397
v, 0.233080, 3.037210, 0.036595
v, 0.169082, 3.033460, 0.022577
v, 0.283490, 3.299609, 0.048562
v, 0.205860, 3.182234, 0.169435
v, 0.151900, 3.102626, 0.013871
v, 0.168735, 3.120712, 0.095205
v, 0.167528, 3.134848, 0.040639
v, 0.228492, 3.134467, 0.177960
v, 0.026852, 3.262387, 0.159868
v, 0.110879, 3.104896, 0.246713
v, 0.079261, 3.113941, 0.243395
v, 0.220246, 3.266574, 0.075425
v, 0.180656, 3.214518, 0.052284
v, 0.132663, 2.826868, 0.197793
v, 0.168087, 2.775367, 0.180488
v, 0.187349, 2.855322, 0.166284
v, 0.236620, 2.754238, 0.061865
v, 0.226246, 2.798814, 0.058696
v, 0.256254, 2.793746, 0.080382
v, 0.235457, 2.622097, 0.119187
v, 0.258189, 2.648402, 0.090090
v, 0.113931, 2.752065, 0.223521
v, 0.136208, 2.749995, 0.232512
v, 0.229603, 2.660264, 0.061422
v, 0.252119, 2.706587, 0.073274
v, 0.185604, 2.606352, 0.144817
v, 0.262938, 3.048474, 0.147643
v, 0.134524, 2.771801, 0.205766
v, 0.195964, 2.547945, 0.177028
v, 0.177937, 2.570987, 0.173432
v, 0.105162, 2.760251, 0.105124
v, 0.126418, 2.747053, 0.110517
v, 0.117289, 2.733051, 0.087852
v, 0.180178, 2.794560, 0.054928
v, 0.155600, 2.791245, 0.048892
v, 0.165633, 2.818132, 0.065658
v, 0.320580, 3.208647, 0.120904
v, 0.378332, 2.356137, 0.011847
v, 0.325626, 2.352051, 0.065617
v, 0.355574, 2.318673, -0.000901
v, 0.145465, 2.854948, 0.098006
v, 0.152079, 2.795855, 0.088642
v, 0.168092, 2.762399, 0.036986
v, 0.181025, 2.682911, 0.038727
v, 0.203588, 2.555900, 0.061414
v, 0.138715, 2.591347, 0.049044
v, 0.107269, 2.628274, 0.102904
v, 0.131993, 2.676800, 0.045584
v, 0.131616, 2.594603, 0.098157
v, 0.204013, 2.239829, -0.027612
v, 0.240401, 2.215617, 0.019749
v, 0.259078, 2.322408, -0.027430
v, 0.239706, 2.292082, 0.051189
v, 0.245521, 2.350327, 0.030224
v, 0.343171, 3.139075, 0.073117
v, 0.335081, 3.112734, 0.060795
v, 0.301156, 2.125492, 0.092172
v, 0.295369, 2.183791, 0.100790
v, 0.278261, 2.274909, 0.092427
v, 0.256684, 2.296581, 0.158409
v, 0.282676, 2.272748, 0.151810
v, 0.481101, 2.677320, 0.016813
v, 0.458686, 2.570565, 0.026377
v, 0.511241, 2.675056, 0.017997
v, 0.343368, 2.353912, 0.115719
v, 0.229756, 3.216303, 0.045898
v, 0.270637, 3.242123, 0.047218
v, 0.231649, 3.377050, 0.108734
v, 0.282459, 2.959693, 0.059751
v, 0.348250, 2.739449, -0.236328
v, 0.380823, 2.836463, -0.239580
v, 0.326476, 2.820547, -0.210714
v, 0.170008, 3.195816, 0.077052
v, 0.171177, 3.182462, 0.026180
v, 0.137221, 2.730933, 0.029526
v, 0.254886, 2.606979, 0.081477
v, 0.307781, 2.943638, 0.077610
v, 0.289140, 2.871319, 0.077280
v, 0.274376, 2.866322, 0.061259
v, 0.188959, 2.938845, 0.026685
v, 0.181242, 2.990501, 0.017825
v, 0.338552, 2.485000, 0.119977
v, 0.227535, 2.884718, 0.038522
v, 0.288596, 2.383290, -0.032590
v, 0.256016, 2.351463, -0.059206
v, 0.273975, 3.392468, 0.070467
v, 0.308797, 2.433159, 0.028986
v, 0.322057, 2.443795, -0.010823
v, 0.327374, 3.278276, 0.036438
v, 0.345612, 3.228593, 0.052055
v, 0.297849, 3.131730, 0.036596
v, 0.318622, 3.087557, 0.103402
v, 0.424289, 2.405010, -0.002282
v, 0.386841, 2.386016, 0.037336
v, 0.348770, 3.386924, 0.015891
v, 0.383921, 3.356680, 0.032819
v, 0.447833, 2.515837, 0.137812
v, 0.432798, 2.499982, 0.092917
v, 0.342052, 3.159885, 0.050774
v, 0.259319, 3.441253, 0.017761
v, 0.282545, 3.431508, 0.115963
v, 0.278651, 3.479197, 0.077971
v, 0.391580, 3.351004, 0.054967
v, 0.308213, 2.095579, -0.039589
v, 0.332950, 2.141660, -0.036731
v, 0.439137, 1.994928, 0.059706
v, 0.419555, 1.953512, 0.018364
v, 0.390144, 1.975244, 0.034033
v, 0.338509, 2.011855, -0.035052
v, 0.305637, 2.059903, -0.008084
v, 0.264203, 2.029571, 0.025242
v, 0.332599, 1.999282, -0.002766
v, 0.285674, 2.036175, 0.054566
v, 0.345439, 2.011946, 0.030325
v, 0.367289, 1.972112, 0.012527
v, 0.262572, 2.093379, 0.037703
v, 0.298197, 2.111181, -0.000005
v, 0.262672, 2.057376, 0.062457
v, 0.355000, 2.020754, -0.091647
v, 0.342628, 2.050440, -0.073692
v, 0.374855, 2.026934, 0.086301
v, 0.446396, 2.325139, 0.151567
v, 0.515920, 1.623898, -0.067512
v, 0.546750, 1.576131, -0.044105
v, 0.550747, 1.572621, 0.023533
v, 0.534495, 1.536252, 0.078006
v, 0.551133, 1.476662, 0.038319
v, 0.435146, 2.017876, -0.044262
v, 0.622785, 1.294411, -0.018142
v, 0.612788, 1.307123, -0.090692
v, 0.591473, 1.340611, -0.025147
v, 0.528952, 1.585262, -0.031814
v, 0.521522, 1.634202, -0.002321
v, 0.533811, 1.596461, 0.034426
v, 0.597889, 1.143473, 0.008301
v, 0.578300, 1.119431, 0.131059
v, 0.595279, 1.169141, 0.072734
v, 0.576679, 1.293036, 0.068671
v, 0.563200, 1.257306, 0.107918
v, 0.582583, 1.272421, 0.044338
v, 0.572606, 1.199985, 0.146823
v, 0.556070, 1.273850, 0.161126
v, 0.514533, 1.674793, 0.092751
v, 0.497517, 1.642879, 0.136469
v, 0.521580, 1.626133, 0.108825
v, 0.561600, 1.332548, 0.101560
v, 0.418504, 1.801386, -0.050862
v, 0.410243, 1.792918, -0.003057
v, 0.587668, 1.341761, 0.062528
v, 0.595041, 1.308183, 0.032521
v, 0.624811, 1.374648, 0.049049
v, 0.562741, 1.451502, -0.003057
v, 0.536892, 1.471707, 0.092313
v, 0.561783, 1.428737, 0.042089
v, 0.568840, 1.386888, 0.057383
v, 0.419765, 1.931839, -0.043250
v, 0.422042, 1.889317, -0.026031
v, 0.409406, 1.839991, -0.063274
v, 0.444371, 1.724652, -0.093085
v, 0.460030, 1.718060, -0.049857
v, 0.491983, 1.659659, -0.031505
v, 0.491820, 1.626206, -0.045310
v, 0.374234, 2.148010, -0.064969
v, 0.347479, 2.195005, -0.038868
v, 0.473606, 1.689380, -0.020867
v, 0.507220, 1.679670, 0.031855
v, 0.476486, 2.483893, 0.156106
v, 0.445730, 2.461997, 0.137691
v, 0.414382, 3.396345, 0.037190
v, 0.605281, 2.857811, 0.032556
v, 0.571051, 2.822084, 0.014477
v, 0.598199, 2.809604, 0.024429
v, 0.403861, 3.464889, 0.031679
v, 0.718747, 2.865380, 0.023503
v, 0.666175, 2.883378, 0.025351
v, 0.583159, 1.458820, -0.070822
v, 0.819044, 3.262208, -0.021149
v, 1.235593, 3.158031, -0.619615
v, 1.258759, 3.165487, -0.598143
v, 1.262680, 3.188017, -0.602226
v, 0.534400, 2.418755, -0.091663
v, 0.535964, 2.433635, -0.147877
v, 0.592009, 2.487973, -0.116327
v, 0.268651, 2.406548, 0.049355
v, 0.345796, 2.920155, -0.214643
v, 0.367810, 2.892391, -0.217235
v, 0.501406, 2.725499, -0.011248
v, 0.528208, 2.767563, -0.115880
v, 0.472814, 2.687010, -0.098610
v, 0.494835, 2.386879, -0.053301
v, 0.494788, 2.456961, -0.025011
v, 0.333688, 2.044463, -0.116696
v, 0.281224, 2.491037, -0.159102
v, 0.287994, 2.461313, -0.099991
v, 0.494543, 2.324206, -0.108561
v, 0.663904, 3.050001, -0.396415
v, 0.660859, 3.038579, -0.363311
v, 0.526883, 3.203302, -0.344965
v, 0.431972, 1.732146, -0.156743
v, 1.294214, 3.863367, -0.773525
v, 1.304572, 3.847641, -0.786324
v, 0.776773, 3.211082, -0.403444
v, 0.817748, 3.276001, -0.419867
v, 0.740396, 2.741011, -0.405516
v, 0.702770, 2.706311, -0.358562
v, 0.776133, 2.887797, -0.419261
v, 0.685446, 2.682674, -0.166788
v, 0.623799, 2.688217, -0.234571
v, 0.730433, 2.740179, -0.139957
v, 0.800925, 2.858873, -0.379651
v, 1.033855, 2.911447, -0.488832
v, 0.544520, 2.554330, -0.243878
v, 0.527272, 2.510197, -0.188591
v, 0.631841, 2.712476, -0.308166
v, 0.594583, 2.652827, -0.288685
v, 0.642584, 2.660402, -0.324811
v, 0.555717, 2.598763, -0.271024
v, 1.107110, 2.925114, -0.548605
v, 1.165766, 2.972279, -0.557013
v, 1.113003, 2.942473, -0.528072
v, 0.802831, 2.823905, -0.381300
v, 1.091449, 2.892609, -0.524485
v, 1.084497, 3.030677, -0.536404
v, 1.104852, 3.021906, -0.524936
v, 1.135124, 3.066823, -0.539625
v, 1.005719, 2.975796, -0.533854
v, 1.014824, 2.982377, -0.508632
v, 1.121114, 3.398799, -0.597233
v, 1.335695, 3.234493, -0.677103
v, 1.321809, 3.194811, -0.665393
v, 1.160077, 3.376881, -0.580747
v, 1.182173, 3.400335, -0.601375
v, 1.234336, 3.130918, -0.645521
v, 1.185290, 3.116915, -0.602716
v, 1.064278, 3.415151, -0.523647
v, 1.037311, 3.401127, -0.503180
v, 1.072075, 3.386280, -0.503292
v, 1.187556, 3.113097, -0.579929
v, 1.136287, 3.075134, -0.561908
v, 1.000469, 3.406225, -0.631406
v, 0.990399, 3.377066, -0.592270
v, 1.162338, 3.379734, -0.551390
v, 1.207209, 3.380544, -0.592003
v, 1.241454, 3.390331, -0.575033
v, 1.270741, 3.431435, -0.551303
v, 1.277237, 3.187808, -0.640715
v, 1.222575, 3.042254, -0.561882
v, 1.376331, 3.408619, -0.709704
v, 1.381694, 3.436775, -0.605667
v, 1.387681, 3.423865, -0.578698
v, 1.346902, 3.416667, -0.590552
v, 1.407283, 3.314962, -0.720916
v, 1.367604, 3.307641, -0.728369
v, 1.400672, 3.378146, -0.739603
v, 1.271432, 3.138353, -0.589895
v, 1.320765, 3.150010, -0.642667
v, 1.321526, 3.190327, -0.622418
v, 0.970101, 3.208428, -0.157212
v, 0.930064, 3.202055, -0.159320
v, 0.924864, 3.228829, -0.143224
v, 1.289136, 3.407277, -0.562555
v, 1.328554, 3.435918, -0.556638
v, 1.318372, 3.433712, -0.611470
v, 1.305083, 3.403783, -0.582251
v, 1.235003, 3.400261, -0.600098
v, 1.036424, 2.966779, -0.489400
v, 1.227965, 3.085052, -0.566500
v, 1.198447, 3.099598, -0.564337
v, 1.378063, 3.399940, -0.738962
v, 1.355310, 3.374728, -0.717703
v, 0.681018, 3.146285, -0.383834
v, 0.755203, 3.026051, -0.133305
v, 0.820421, 3.130103, -0.107678
v, 0.810818, 3.059465, -0.154163
v, 0.934660, 3.262623, -0.033308
v, 0.965478, 3.309765, -0.025119
v, 0.901605, 3.280888, -0.419296
v, 0.947290, 3.292706, -0.473201
v, 0.962505, 3.316426, -0.438908
v, 0.899051, 3.194510, -0.100365
v, 0.893171, 3.193287, -0.068886
v, 0.924756, 3.238535, -0.047270
v, 0.909570, 3.082057, 0.050171
v, 0.838523, 3.124462, -0.129287
v, 0.873390, 3.137961, -0.164837
v, 0.897646, 3.170880, -0.147934
v, 0.901125, 3.028868, -0.100598
v, 0.892580, 2.851282, -0.417628
v, 0.870825, 2.825744, -0.427612
v, 0.594169, 2.655329, -0.021053
v, 0.625227, 2.698900, -0.023101
v, 0.580722, 2.728140, 0.006564
v, 0.727367, 2.705701, -0.122909
v, 0.718422, 2.680746, -0.100167
v, 0.709453, 2.857878, -0.199837
v, 0.735859, 2.906091, -0.186100
v, 0.769720, 2.890300, -0.183663
v, 0.679998, 2.753445, -0.222910
v, 0.709717, 2.800706, -0.208665
v, 0.734826, 2.772733, -0.169041
v, 0.596254, 1.271782, -0.130746
v, 0.542191, 2.455549, -0.069406
v, 0.540989, 1.429084, 0.116695
v, 0.539236, 1.462378, 0.180937
v, 0.589962, 1.228237, -0.036962
v, 0.602340, 1.146569, -0.044777
v, 0.592258, 1.224953, -0.103230
v, 0.600586, 1.115135, -0.115487
v, 0.578830, 1.203572, -0.156488
v, 0.374554, 2.530133, -0.077042
v, 0.406045, 2.570885, -0.117295
v, 0.622246, 0.873839, -0.036154
v, 0.615453, 0.803666, 0.070281
v, 0.618865, 0.564614, 0.065120
v, 0.619054, 0.467800, 0.075729
v, 0.617358, 0.442667, -0.021990
v, 0.599886, 1.237423, 0.069767
v, 0.638641, 0.628579, -0.055211
v, 0.633422, 0.762501, -0.029513
v, 0.625337, 0.664479, 0.029627
v, 0.613176, 0.345796, -0.022680
v, 0.616599, 0.379580, 0.006350
v, 0.509919, 0.075766, 0.029980
v, 0.508647, 0.046050, -0.018744
v, 0.511041, 0.055599, -0.036961
v, 0.569171, 0.704086, 0.205940
v, 0.568028, 0.577325, 0.201959
v, 0.603675, 0.740062, 0.125147
v, 0.578907, 0.415006, -0.238588
v, 0.596906, 0.347575, -0.220756
v, 0.530603, 0.357299, -0.300434
v, 0.550941, 0.291877, 0.134406
v, 0.582113, 0.328854, 0.102609
v, 0.536032, 0.311264, 0.189273
v, 0.596039, 0.390756, 0.107406
v, 0.534707, 0.156465, 0.048603
v, 0.086035, 0.136349, 0.502365
v, 0.147953, 0.005253, 0.470009
v, 0.186223, 0.068499, 0.449596
v, 0.108912, 0.072553, 0.488760
v, 0.234381, 0.050148, 0.428416
v, 0.247528, 0.101892, 0.405942
v, 0.036885, 0.005023, 0.604298
v, 0.411264, 0.152085, 0.329831
v, 0.428651, 0.140764, 0.319152
v, 0.431434, 0.189640, 0.312580
v, 0.242940, 0.134528, 0.413457
v, 0.101897, 0.216228, 0.508090
v, 0.063884, 0.172919, 0.500730
v, 0.057779, 0.331952, 0.545464
v, 0.044758, 0.367855, 0.548466
v, 0.479769, 0.120165, 0.221681
v, 0.460216, 0.061830, 0.184376
v, 0.229952, 0.154168, 0.446659
v, 0.248497, 0.177648, 0.417728
v, 0.085210, 0.602113, 0.556023
v, 0.007081, 0.555761, 0.564562
v, 0.298446, 0.197504, 0.382697
v, 0.358780, 0.254531, 0.350037
v, 0.284577, 0.250439, 0.415578
v, 0.180771, 0.209500, 0.475940
v, 0.237343, 0.211788, 0.431959
v, 0.563426, 0.523378, 0.221330
v, 0.544039, 0.450569, 0.239245
v, 0.582769, 0.487330, 0.199311
v, 0.002035, 0.269744, 0.559041
v, 0.079218, 0.289680, 0.529460
v, 0.332680, 0.314889, 0.395584
v, 0.414556, 0.983239, 0.403709
v, 0.573820, 0.981763, 0.184664
v, 0.195162, 0.585477, 0.510081
v, 0.229285, 0.541145, 0.471510
v, 0.260178, 0.584302, 0.468352
v, 0.102038, 0.795802, 0.553891
v, 0.134477, 0.661467, 0.554428
v, 0.157336, 0.710251, 0.551144
v, 0.252314, 0.898424, 0.486486
v, 0.312972, 0.901012, 0.457443
v, 0.313977, 0.984439, 0.452077
v, 0.500794, 0.592820, 0.330638
v, 0.539747, 0.659858, 0.262458
v, 0.522505, 0.702207, 0.292963
v, 0.184184, 0.450705, 0.512015
v, 0.355270, 0.416285, 0.433120
v, 0.386796, 0.408447, 0.366931
v, 0.380724, 0.477163, 0.415471
v, 0.170065, 0.621164, 0.524903
v, 0.513680, 0.471321, 0.267626
v, 0.456468, 0.432785, 0.329817
v, 0.504571, 0.384507, 0.272657
v, 0.378787, 0.677506, 0.405497
v, 0.352543, 0.731582, 0.446860
v, 0.331497, 0.656007, 0.423179
v, 0.314342, 1.062096, 0.454608
v, 0.338441, 0.942513, 0.436436
v, 0.237906, 0.622085, 0.499002
v, 0.265431, 0.674437, 0.487727
v, 0.263621, 0.542422, 0.468074
v, -0.012288, 0.391011, 0.562423
v, 0.004444, 0.472450, 0.571843
v, -0.055380, 0.417734, 0.589236
v, 0.200788, 0.012283, 0.437894
v, 0.351303, 0.194736, 0.339809
v, 0.368753, 0.140716, 0.351416
v, 0.388331, 0.195021, 0.335134
v, 0.322548, 0.387286, 0.454227
v, 0.268447, 0.450108, 0.496847
v, 0.423580, 0.239357, 0.324743
v, 0.525292, 0.547941, 0.278695
v, 0.472317, 0.633108, 0.341230
v, 0.442322, 0.544507, 0.373824
v, 0.458393, 0.130269, 0.260938
v, 0.489724, 0.489387, 0.326358
v, 0.430972, 0.518482, 0.379667
v, 0.414426, 0.600860, 0.416435
v, -0.015410, 0.727984, 0.570512
v, 0.431685, 0.797106, 0.402279
v, 0.392111, 0.835541, 0.425672
v, 0.417783, 0.740036, 0.396415
v, 0.548992, 0.850013, 0.247984
v, 0.462894, 0.926047, 0.363951
v, 0.592049, 0.941329, 0.130978
v, -0.097922, 0.856074, 0.569395
v, -0.072879, 0.792484, 0.578847
v, -0.051272, 0.871786, 0.574259
v, 1.101880, 4.198230, 1.304310
v, 1.497475, 4.205887, -1.277912
v, 1.466425, 4.189652, -1.304856
v, 1.861254, 3.644708, 0.850062
v, 1.847890, 3.677143, 0.865393
v, 1.845964, 3.653342, 0.886676
v, 0.383535, 0.018434, -0.442278
v, 0.402751, 0.020145, -0.361580
v, 0.030508, -0.012889, 0.528030
v, 0.295712, 0.102794, 0.386262
v, 0.321188, 0.046795, 0.395813
v, 0.358292, 0.090127, 0.368532
v, 0.315439, -0.018137, 0.292613
v, 0.321475, 0.011262, 0.280151
v, 0.284228, 0.007593, 0.329997
v, 0.083772, 0.012412, 0.492886
v, 0.318141, 0.005853, 0.446308
v, 0.321162, 0.009234, 0.515743
v, 0.370506, 0.080038, 0.333685
v, 0.313418, 0.025849, 0.370777
v, 0.477892, 0.009697, 0.275851
v, 0.519767, 0.020457, 0.208561
v, 0.441534, 0.010377, 0.446636
v, 0.541663, 0.020440, 0.130404
v, 0.599413, 0.013823, 0.142748
v, 0.662203, 0.016924, 0.078149
v, 0.625156, 0.601242, -0.153530
v, 0.362325, 0.442438, -0.486223
v, 0.408948, 0.431515, -0.416561
v, 0.364208, 0.413183, -0.477696
v, 0.493434, 0.354817, -0.340493
v, 0.505362, 0.672859, -0.370724
v, 0.427054, 0.641662, -0.428699
v, 0.463280, 0.721277, -0.406205
v, 0.532994, 0.547875, -0.334073
v, 0.474903, 0.557608, -0.395447
v, 0.472804, 0.440815, -0.381950
v, 0.622319, 0.337909, -0.074166
v, 0.630393, 0.397084, -0.131471
v, 0.329324, 0.666179, -0.523324
v, 0.375929, 0.808226, -0.479195
v, 0.382593, 0.698013, -0.474794
v, 0.570359, 0.554051, -0.291141
v, 0.544920, 0.958683, -0.294350
v, 0.457083, 0.823433, -0.412987
v, 0.156203, 0.876628, -0.597996
v, 0.056043, 0.836224, -0.592963
v, 0.104100, 0.911771, -0.588314
v, 0.455596, 0.861980, -0.405789
v, 0.148895, 1.041752, -0.581453
v, 0.142404, 1.005970, -0.594939
v, 0.200485, 1.286482, -0.543104
v, -0.120509, 0.941903, -0.565902
v, -0.111014, 0.861664, -0.576738
v, -0.419894, 0.932282, -0.382443
v, 0.048863, 0.911584, -0.597008
v, -0.053350, 0.914454, -0.578278
v, -0.468969, 0.709246, -0.311388
v, -0.424145, 0.794102, -0.380707
v, -0.239999, 0.827798, -0.527169
v, -0.011274, 0.800649, -0.585465
v, -0.076865, 0.795111, -0.585422
v, -0.167118, 0.787186, -0.556322
v, -0.425577, 0.643993, -0.379715
